State,Week,Deaths,Covid,TAVG,PopDensity,Population,Year
Kansas,13,504,0,55.6,13.73625533,2908718,2017
Kansas,14,477,0,55.6,13.73625533,2908718,2017
Kansas,15,495,0,55.6,13.73625533,2908718,2017
Kansas,16,497,0,55.6,13.73625533,2908718,2017
Kansas,17,471,0,55.6,13.73625533,2908718,2017
Kansas,18,503,0,62.2,13.73625533,2908718,2017
Kansas,1,601,0,29.9,13.7487273,2911359,2018
Kansas,2,611,0,29.9,13.7487273,2911359,2018
Kansas,3,596,0,29.9,13.7487273,2911359,2018
Kansas,4,611,0,29.9,13.7487273,2911359,2018
Kansas,5,555,0,31.9,13.7487273,2911359,2018
Kansas,6,539,0,31.9,13.7487273,2911359,2018
Kansas,7,618,0,31.9,13.7487273,2911359,2018
Kansas,8,558,0,31.9,13.7487273,2911359,2018
Kansas,9,561,0,45.9,13.7487273,2911359,2018
Kansas,10,540,0,45.9,13.7487273,2911359,2018
Kansas,11,546,0,45.9,13.7487273,2911359,2018
Kansas,12,529,0,45.9,13.7487273,2911359,2018
Kansas,13,524,0,45.9,13.7487273,2911359,2018
Kansas,14,518,0,47.6,13.7487273,2911359,2018
Kansas,15,518,0,47.6,13.7487273,2911359,2018
Kansas,16,486,0,47.6,13.7487273,2911359,2018
Kansas,17,486,0,47.6,13.7487273,2911359,2018
Kansas,18,456,0,71.1,13.7487273,2911359,2018
Kentucky,1,1069,0,32.2,43.27808324,4425976,2015
Kentucky,2,1042,0,32.2,43.27808324,4425976,2015
Kentucky,3,1053,0,32.2,43.27808324,4425976,2015
Kentucky,4,943,0,32.2,43.27808324,4425976,2015
Kentucky,5,991,0,26.3,43.27808324,4425976,2015
Kentucky,6,975,0,26.3,43.27808324,4425976,2015
Kentucky,7,969,0,26.3,43.27808324,4425976,2015
Kentucky,8,953,0,26.3,43.27808324,4425976,2015
Kentucky,9,946,0,44.5,43.27808324,4425976,2015
Kentucky,10,929,0,44.5,43.27808324,4425976,2015
Kentucky,11,888,0,44.5,43.27808324,4425976,2015
Kentucky,12,901,0,44.5,43.27808324,4425976,2015
Kentucky,13,878,0,57.4,43.27808324,4425976,2015
Kentucky,14,869,0,57.4,43.27808324,4425976,2015
Kentucky,15,905,0,57.4,43.27808324,4425976,2015
Kentucky,16,865,0,57.4,43.27808324,4425976,2015
Kentucky,17,857,0,67.3,43.27808324,4425976,2015
Kentucky,18,892,0,67.3,43.27808324,4425976,2015
Kentucky,1,918,0,31.6,43.39743596,4438182,2016
Kentucky,2,956,0,31.6,43.39743596,4438182,2016
Kentucky,3,956,0,31.6,43.39743596,4438182,2016
Kentucky,4,980,0,31.6,43.39743596,4438182,2016
Kentucky,5,950,0,38.9,43.39743596,4438182,2016
Kentucky,6,915,0,38.9,43.39743596,4438182,2016
Kentucky,7,980,0,38.9,43.39743596,4438182,2016
Kentucky,8,920,0,38.9,43.39743596,4438182,2016
Kentucky,9,987,0,51.8,43.39743596,4438182,2016
Kentucky,10,952,0,51.8,43.39743596,4438182,2016
Kentucky,11,956,0,51.8,43.39743596,4438182,2016
Kentucky,12,971,0,51.8,43.39743596,4438182,2016
Kentucky,13,915,0,57.3,43.39743596,4438182,2016
Kentucky,14,945,0,57.3,43.39743596,4438182,2016
Kentucky,15,924,0,57.3,43.39743596,4438182,2016
Kentucky,16,1004,0,57.3,43.39743596,4438182,2016
Kentucky,17,863,0,57.3,43.39743596,4438182,2016
Kentucky,18,853,0,62.9,43.39743596,4438182,2016
Kentucky,1,1050,0,40.9,43.5351717,4452268,2017
Kentucky,2,1077,0,40.9,43.5351717,4452268,2017
Kentucky,3,1015,0,40.9,43.5351717,4452268,2017
Kentucky,4,914,0,40.9,43.5351717,4452268,2017
Kentucky,5,988,0,46.2,43.5351717,4452268,2017
Kentucky,6,1001,0,46.2,43.5351717,4452268,2017
Kentucky,7,969,0,46.2,43.5351717,4452268,2017
Kentucky,8,1033,0,46.2,43.5351717,4452268,2017
Kentucky,9,1016,0,47.9,43.5351717,4452268,2017
Kentucky,10,969,0,47.9,43.5351717,4452268,2017
Kentucky,11,973,0,47.9,43.5351717,4452268,2017
Kentucky,12,974,0,47.9,43.5351717,4452268,2017
Kentucky,13,965,0,61.5,43.5351717,4452268,2017
Kentucky,14,949,0,61.5,43.5351717,4452268,2017
Kentucky,15,960,0,61.5,43.5351717,4452268,2017
Kentucky,16,930,0,61.5,43.5351717,4452268,2017
Kentucky,17,935,0,61.5,43.5351717,4452268,2017
Kentucky,18,874,0,65,43.5351717,4452268,2017
Kentucky,1,1061,0,30,43.62205102,4461153,2018
Kentucky,2,1192,0,30,43.62205102,4461153,2018
Kentucky,3,1096,0,30,43.62205102,4461153,2018
Kentucky,4,1095,0,30,43.62205102,4461153,2018
Kentucky,5,1046,0,44.6,43.62205102,4461153,2018
Kentucky,6,1039,0,44.6,43.62205102,4461153,2018
Kentucky,7,988,0,44.6,43.62205102,4461153,2018
Kentucky,8,955,0,44.6,43.62205102,4461153,2018
Kentucky,9,936,0,44.2,43.62205102,4461153,2018
Kentucky,10,978,0,44.2,43.62205102,4461153,2018
Kentucky,11,956,0,44.2,43.62205102,4461153,2018
Kentucky,12,926,0,44.2,43.62205102,4461153,2018
Kentucky,13,914,0,44.2,43.62205102,4461153,2018
Kentucky,14,889,0,50.8,43.62205102,4461153,2018
Kentucky,15,930,0,50.8,43.62205102,4461153,2018
Kentucky,16,906,0,50.8,43.62205102,4461153,2018
Kentucky,17,968,0,50.8,43.62205102,4461153,2018
Kentucky,18,913,0,71.9,43.62205102,4461153,2018
Louisiana,1,979,0,47.2,41.68650322,4664628,2015
Louisiana,2,1022,0,47.2,41.68650322,4664628,2015
Louisiana,3,939,0,47.2,41.68650322,4664628,2015
Louisiana,4,933,0,47.2,41.68650322,4664628,2015
Louisiana,5,898,0,47.5,41.68650322,4664628,2015
Louisiana,6,941,0,47.5,41.68650322,4664628,2015
Louisiana,7,952,0,47.5,41.68650322,4664628,2015
Louisiana,8,922,0,47.5,41.68650322,4664628,2015
Louisiana,9,903,0,60.5,41.68650322,4664628,2015
Louisiana,10,838,0,60.5,41.68650322,4664628,2015
Louisiana,11,892,0,60.5,41.68650322,4664628,2015
Louisiana,12,861,0,60.5,41.68650322,4664628,2015
Louisiana,13,874,0,69.8,41.68650322,4664628,2015
Louisiana,14,847,0,69.8,41.68650322,4664628,2015
Louisiana,15,864,0,69.8,41.68650322,4664628,2015
Louisiana,16,815,0,69.8,41.68650322,4664628,2015
Louisiana,17,794,0,74.8,41.68650322,4664628,2015
Louisiana,18,825,0,74.8,41.68650322,4664628,2015
Louisiana,1,880,0,48.8,41.80721158,4678135,2016
Louisiana,2,831,0,48.8,41.80721158,4678135,2016
Louisiana,3,882,0,48.8,41.80721158,4678135,2016
Louisiana,4,914,0,48.8,41.80721158,4678135,2016
Louisiana,5,883,0,55.1,41.80721158,4678135,2016
Louisiana,6,902,0,55.1,41.80721158,4678135,2016
Louisiana,7,874,0,55.1,41.80721158,4678135,2016
Louisiana,8,863,0,55.1,41.80721158,4678135,2016
Louisiana,9,893,0,63.8,41.80721158,4678135,2016
Louisiana,10,930,0,63.8,41.80721158,4678135,2016
Louisiana,11,820,0,63.8,41.80721158,4678135,2016
Louisiana,12,880,0,63.8,41.80721158,4678135,2016
Louisiana,13,876,0,68.2,41.80721158,4678135,2016
Louisiana,14,863,0,68.2,41.80721158,4678135,2016
Louisiana,15,875,0,68.2,41.80721158,4678135,2016
Louisiana,16,863,0,68.2,41.80721158,4678135,2016
Louisiana,17,870,0,68.2,41.80721158,4678135,2016
Louisiana,18,819,0,73.3,41.80721158,4678135,2016
Louisiana,1,908,0,56.8,41.73951588,4670560,2017
Louisiana,2,939,0,56.8,41.73951588,4670560,2017
Louisiana,3,897,0,56.8,41.73951588,4670560,2017
Louisiana,4,875,0,56.8,41.73951588,4670560,2017
Louisiana,5,935,0,61.7,41.73951588,4670560,2017
Louisiana,6,917,0,61.7,41.73951588,4670560,2017
Louisiana,7,873,0,61.7,41.73951588,4670560,2017
Louisiana,8,962,0,61.7,41.73951588,4670560,2017
Louisiana,9,935,0,64.4,41.73951588,4670560,2017
Louisiana,10,912,0,64.4,41.73951588,4670560,2017
Louisiana,11,916,0,64.4,41.73951588,4670560,2017
Louisiana,12,939,0,64.4,41.73951588,4670560,2017
Louisiana,13,928,0,69.4,41.73951588,4670560,2017
Louisiana,14,947,0,69.4,41.73951588,4670560,2017
Louisiana,15,845,0,69.4,41.73951588,4670560,2017
Louisiana,16,835,0,69.4,41.73951588,4670560,2017
Louisiana,17,887,0,69.4,41.73951588,4670560,2017
Louisiana,18,837,0,71.8,41.73951588,4670560,2017
Louisiana,1,1150,0,44.2,41.64237367,4659690,2018
Louisiana,2,1128,0,44.2,41.64237367,4659690,2018
Louisiana,3,1151,0,44.2,41.64237367,4659690,2018
Louisiana,4,1025,0,44.2,41.64237367,4659690,2018
Louisiana,5,1005,0,60.5,41.64237367,4659690,2018
Louisiana,6,1039,0,60.5,41.64237367,4659690,2018
Louisiana,7,978,0,60.5,41.64237367,4659690,2018
Louisiana,8,884,0,60.5,41.64237367,4659690,2018
Louisiana,9,792,0,62.2,41.64237367,4659690,2018
Louisiana,10,835,0,62.2,41.64237367,4659690,2018
Louisiana,11,888,0,62.2,41.64237367,4659690,2018
Louisiana,12,867,0,62.2,41.64237367,4659690,2018
Louisiana,13,835,0,62.2,41.64237367,4659690,2018
Louisiana,14,887,0,62.7,41.64237367,4659690,2018
Louisiana,15,833,0,62.7,41.64237367,4659690,2018
Louisiana,16,868,0,62.7,41.64237367,4659690,2018
Louisiana,17,909,0,62.7,41.64237367,4659690,2018
Louisiana,18,846,0,77.7,41.64237367,4659690,2018
Maine,1,331,0,11.7,16.62759285,1328262,2015
Maine,2,310,0,11.7,16.62759285,1328262,2015
Maine,3,288,0,11.7,16.62759285,1328262,2015
Maine,4,314,0,11.7,16.62759285,1328262,2015
Maine,5,338,0,5.2,16.62759285,1328262,2015
Maine,6,292,0,5.2,16.62759285,1328262,2015
Maine,7,313,0,5.2,16.62759285,1328262,2015
Maine,8,306,0,5.2,16.62759285,1328262,2015
Maine,9,277,0,21.6,16.62759285,1328262,2015
Maine,10,313,0,21.6,16.62759285,1328262,2015
Maine,11,299,0,21.6,16.62759285,1328262,2015
Maine,12,281,0,21.6,16.62759285,1328262,2015
Maine,13,284,0,37.8,16.62759285,1328262,2015
Maine,14,273,0,37.8,16.62759285,1328262,2015
Maine,15,285,0,37.8,16.62759285,1328262,2015
Maine,16,259,0,37.8,16.62759285,1328262,2015
Maine,17,274,0,55.7,16.62759285,1328262,2015
Maine,18,280,0,55.7,16.62759285,1328262,2015
Maine,1,250,0,20.1,16.66583629,1331317,2016
Maine,2,279,0,20.1,16.66583629,1331317,2016
Maine,3,272,0,20.1,16.66583629,1331317,2016
Maine,4,271,0,20.1,16.66583629,1331317,2016
Maine,5,237,0,21.9,16.66583629,1331317,2016
Maine,6,261,0,21.9,16.66583629,1331317,2016
Maine,7,278,0,21.9,16.66583629,1331317,2016
Maine,8,260,0,21.9,16.66583629,1331317,2016
Maine,9,288,0,29.2,16.66583629,1331317,2016
Maine,10,283,0,29.2,16.66583629,1331317,2016
Maine,11,249,0,29.2,16.66583629,1331317,2016
Maine,12,287,0,29.2,16.66583629,1331317,2016
Maine,13,271,0,37.3,16.66583629,1331317,2016
Maine,14,297,0,37.3,16.66583629,1331317,2016
Maine,15,271,0,37.3,16.66583629,1331317,2016
Maine,16,266,0,37.3,16.66583629,1331317,2016
Maine,17,250,0,37.3,16.66583629,1331317,2016
Maine,18,305,0,52.8,16.66583629,1331317,2016
Maine,1,260,0,21.5,16.70708411,1334612,2017
Maine,2,280,0,21.5,16.70708411,1334612,2017
Maine,3,304,0,21.5,16.70708411,1334612,2017
Maine,4,302,0,21.5,16.70708411,1334612,2017
Maine,5,264,0,20.6,16.70708411,1334612,2017
Maine,6,292,0,20.6,16.70708411,1334612,2017
Maine,7,279,0,20.6,16.70708411,1334612,2017
Maine,8,295,0,20.6,16.70708411,1334612,2017
Maine,9,280,0,22.2,16.70708411,1334612,2017
Maine,10,308,0,22.2,16.70708411,1334612,2017
Maine,11,327,0,22.2,16.70708411,1334612,2017
Maine,12,284,0,22.2,16.70708411,1334612,2017
Maine,13,319,0,42,16.70708411,1334612,2017
Maine,14,327,0,42,16.70708411,1334612,2017
Maine,15,295,0,42,16.70708411,1334612,2017
Maine,16,273,0,42,16.70708411,1334612,2017
Maine,17,288,0,42,16.70708411,1334612,2017
Maine,18,255,0,50.7,16.70708411,1334612,2017
Maine,1,320,0,15,16.76272799,1339057,2018
Maine,2,314,0,15,16.76272799,1339057,2018
Maine,3,296,0,15,16.76272799,1339057,2018
Maine,4,301,0,15,16.76272799,1339057,2018
Maine,5,296,0,22.6,16.76272799,1339057,2018
Maine,6,300,0,22.6,16.76272799,1339057,2018
Maine,7,301,0,22.6,16.76272799,1339057,2018
Maine,8,296,0,22.6,16.76272799,1339057,2018
Maine,9,273,0,28.9,16.76272799,1339057,2018
Maine,10,269,0,28.9,16.76272799,1339057,2018
Maine,11,300,0,28.9,16.76272799,1339057,2018
Maine,12,282,0,28.9,16.76272799,1339057,2018
Maine,13,279,0,28.9,16.76272799,1339057,2018
Maine,14,276,0,36.6,16.76272799,1339057,2018
Maine,15,322,0,36.6,16.76272799,1339057,2018
Maine,16,270,0,36.6,16.76272799,1339057,2018
Maine,17,301,0,36.6,16.76272799,1339057,2018
Maine,18,260,0,53.6,16.76272799,1339057,2018
Maryland,1,1121,0,30.7,238.0797104,5985562,2015
Maryland,2,1088,0,30.7,238.0797104,5985562,2015
Maryland,3,1076,0,30.7,238.0797104,5985562,2015
Maryland,4,1035,0,30.7,238.0797104,5985562,2015
Maryland,5,950,0,25.3,238.0797104,5985562,2015
Maryland,6,910,0,25.3,238.0797104,5985562,2015
Maryland,7,962,0,25.3,238.0797104,5985562,2015
Maryland,8,922,0,25.3,238.0797104,5985562,2015
Maryland,9,859,0,39.4,238.0797104,5985562,2015
Maryland,10,916,0,39.4,238.0797104,5985562,2015
Maryland,11,927,0,39.4,238.0797104,5985562,2015
Maryland,12,932,0,39.4,238.0797104,5985562,2015
Maryland,13,871,0,54,238.0797104,5985562,2015
Maryland,14,904,0,54,238.0797104,5985562,2015
Maryland,15,849,0,54,238.0797104,5985562,2015
Maryland,16,890,0,54,238.0797104,5985562,2015
Maryland,17,931,0,67.6,238.0797104,5985562,2015
Maryland,18,910,0,67.6,238.0797104,5985562,2015
Maryland,1,958,0,32.1,238.786166,6003323,2016
Maryland,2,984,0,32.1,238.786166,6003323,2016
Maryland,3,907,0,32.1,238.786166,6003323,2016
Maryland,4,1011,0,32.1,238.786166,6003323,2016
Maryland,5,995,0,36.9,238.786166,6003323,2016
Maryland,6,1003,0,36.9,238.786166,6003323,2016
Maryland,7,938,0,36.9,238.786166,6003323,2016
Maryland,8,944,0,36.9,238.786166,6003323,2016
Maryland,9,944,0,49.4,238.786166,6003323,2016
Maryland,10,972,0,49.4,238.786166,6003323,2016
Maryland,11,894,0,49.4,238.786166,6003323,2016
Maryland,12,918,0,49.4,238.786166,6003323,2016
Maryland,13,935,0,53.1,238.786166,6003323,2016
Maryland,14,979,0,53.1,238.786166,6003323,2016
Maryland,15,928,0,53.1,238.786166,6003323,2016
Maryland,16,942,0,53.1,238.786166,6003323,2016
Maryland,17,918,0,53.1,238.786166,6003323,2016
Maryland,18,851,0,60.9,238.786166,6003323,2016
Maryland,1,1030,0,38.3,239.6033571,6023868,2017
Maryland,2,1078,0,38.3,239.6033571,6023868,2017
Maryland,3,1089,0,38.3,239.6033571,6023868,2017
Maryland,4,992,0,38.3,239.6033571,6023868,2017
Maryland,5,1021,0,43.7,239.6033571,6023868,2017
Maryland,6,1036,0,43.7,239.6033571,6023868,2017
Maryland,7,1082,0,43.7,239.6033571,6023868,2017
Maryland,8,1075,0,43.7,239.6033571,6023868,2017
Maryland,9,998,0,43.1,239.6033571,6023868,2017
Maryland,10,983,0,43.1,239.6033571,6023868,2017
Maryland,11,952,0,43.1,239.6033571,6023868,2017
Maryland,12,1033,0,43.1,239.6033571,6023868,2017
Maryland,13,996,0,59.5,239.6033571,6023868,2017
Maryland,14,979,0,59.5,239.6033571,6023868,2017
Maryland,15,983,0,59.5,239.6033571,6023868,2017
Maryland,16,937,0,59.5,239.6033571,6023868,2017
Maryland,17,947,0,59.5,239.6033571,6023868,2017
Maryland,18,931,0,62.2,239.6033571,6023868,2017
Maryland,1,1107,0,31,240.0780399,6035802,2018
Maryland,2,1187,0,31,240.0780399,6035802,2018
Maryland,3,1095,0,31,240.0780399,6035802,2018
Maryland,4,1103,0,31,240.0780399,6035802,2018
Maryland,5,1014,0,41.5,240.0780399,6035802,2018
Maryland,6,1056,0,41.5,240.0780399,6035802,2018
Maryland,7,1058,0,41.5,240.0780399,6035802,2018
Maryland,8,1081,0,41.5,240.0780399,6035802,2018
Maryland,9,988,0,39.2,240.0780399,6035802,2018
Maryland,10,1000,0,39.2,240.0780399,6035802,2018
Maryland,11,1010,0,39.2,240.0780399,6035802,2018
Maryland,12,917,0,39.2,240.0780399,6035802,2018
Maryland,13,1003,0,39.2,240.0780399,6035802,2018
Maryland,14,937,0,50.6,240.0780399,6035802,2018
Maryland,15,1019,0,50.6,240.0780399,6035802,2018
Maryland,16,929,0,50.6,240.0780399,6035802,2018
Maryland,17,921,0,50.6,240.0780399,6035802,2018
Maryland,18,917,0,68.6,240.0780399,6035802,2018
Massachusetts,1,1303,0,21.8,336.3162871,6794228,2015
Massachusetts,2,1335,0,21.8,336.3162871,6794228,2015
Massachusetts,3,1349,0,21.8,336.3162871,6794228,2015
Massachusetts,4,1404,0,21.8,336.3162871,6794228,2015
Massachusetts,5,1401,0,14.6,336.3162871,6794228,2015
Massachusetts,6,1353,0,14.6,336.3162871,6794228,2015
Massachusetts,7,1300,0,14.6,336.3162871,6794228,2015
Massachusetts,8,1226,0,14.6,336.3162871,6794228,2015
Massachusetts,9,1241,0,29.3,336.3162871,6794228,2015
Massachusetts,10,1251,0,29.3,336.3162871,6794228,2015
Massachusetts,11,1204,0,29.3,336.3162871,6794228,2015
Massachusetts,12,1212,0,29.3,336.3162871,6794228,2015
Massachusetts,13,1219,0,45.5,336.3162871,6794228,2015
Massachusetts,14,1190,0,45.5,336.3162871,6794228,2015
Massachusetts,15,1189,0,45.5,336.3162871,6794228,2015
Massachusetts,16,1156,0,45.5,336.3162871,6794228,2015
Massachusetts,17,1156,0,61.8,336.3162871,6794228,2015
Massachusetts,18,1186,0,61.8,336.3162871,6794228,2015
Massachusetts,1,1123,0,28.5,337.7706057,6823608,2016
Massachusetts,2,1131,0,28.5,337.7706057,6823608,2016
Massachusetts,3,1138,0,28.5,337.7706057,6823608,2016
Massachusetts,4,1146,0,28.5,337.7706057,6823608,2016
Massachusetts,5,1046,0,30.9,337.7706057,6823608,2016
Massachusetts,6,960,0,30.9,337.7706057,6823608,2016
Massachusetts,7,953,0,30.9,337.7706057,6823608,2016
Massachusetts,8,1023,0,30.9,337.7706057,6823608,2016
Massachusetts,9,1135,0,41,337.7706057,6823608,2016
Massachusetts,10,1145,0,41,337.7706057,6823608,2016
Massachusetts,11,1168,0,41,337.7706057,6823608,2016
Massachusetts,12,1161,0,41,337.7706057,6823608,2016
Massachusetts,13,1236,0,45,337.7706057,6823608,2016
Massachusetts,14,1173,0,45,337.7706057,6823608,2016
Massachusetts,15,1150,0,45,337.7706057,6823608,2016
Massachusetts,16,1107,0,45,337.7706057,6823608,2016
Massachusetts,17,1108,0,45,337.7706057,6823608,2016
Massachusetts,18,1094,0,57.2,337.7706057,6823608,2016
Massachusetts,1,1247,0,31.5,339.5615759,6859789,2017
Massachusetts,2,1310,0,31.5,339.5615759,6859789,2017
Massachusetts,3,1282,0,31.5,339.5615759,6859789,2017
Massachusetts,4,1239,0,31.5,339.5615759,6859789,2017
Massachusetts,5,1294,0,33,339.5615759,6859789,2017
Massachusetts,6,1262,0,33,339.5615759,6859789,2017
Massachusetts,7,1378,0,33,339.5615759,6859789,2017
Massachusetts,8,1302,0,33,339.5615759,6859789,2017
Massachusetts,9,1244,0,31.5,339.5615759,6859789,2017
Massachusetts,10,1254,0,31.5,339.5615759,6859789,2017
Massachusetts,11,1184,0,31.5,339.5615759,6859789,2017
Massachusetts,12,1141,0,31.5,339.5615759,6859789,2017
Massachusetts,13,1220,0,50.2,339.5615759,6859789,2017
Massachusetts,14,1219,0,50.2,339.5615759,6859789,2017
Massachusetts,15,1230,0,50.2,339.5615759,6859789,2017
Massachusetts,16,1090,0,50.2,339.5615759,6859789,2017
Massachusetts,17,1142,0,50.2,339.5615759,6859789,2017
Massachusetts,18,1157,0,55.2,339.5615759,6859789,2017
Massachusetts,1,1373,0,24.5,340.6924596,6882635,2018
Massachusetts,2,1455,0,24.5,340.6924596,6882635,2018
Massachusetts,3,1311,0,24.5,340.6924596,6882635,2018
Massachusetts,4,1252,0,24.5,340.6924596,6882635,2018
Massachusetts,5,1274,0,34.2,340.6924596,6882635,2018
Massachusetts,6,1287,0,34.2,340.6924596,6882635,2018
Massachusetts,7,1273,0,34.2,340.6924596,6882635,2018
Massachusetts,8,1208,0,34.2,340.6924596,6882635,2018
Massachusetts,9,1228,0,34.9,340.6924596,6882635,2018
Massachusetts,10,1234,0,34.9,340.6924596,6882635,2018
Massachusetts,11,1144,0,34.9,340.6924596,6882635,2018
Massachusetts,12,1188,0,34.9,340.6924596,6882635,2018
Massachusetts,13,1189,0,34.9,340.6924596,6882635,2018
Massachusetts,14,1180,0,42.3,340.6924596,6882635,2018
Massachusetts,15,1149,0,42.3,340.6924596,6882635,2018
Massachusetts,16,1141,0,42.3,340.6924596,6882635,2018
Massachusetts,17,1105,0,42.3,340.6924596,6882635,2018
Massachusetts,18,1160,0,60.8,340.6924596,6882635,2018
Michigan,1,2171,0,16.6,67.82322978,9931715,2015
Michigan,2,2114,0,16.6,67.82322978,9931715,2015
Michigan,3,2033,0,16.6,67.82322978,9931715,2015
Michigan,4,1872,0,16.6,67.82322978,9931715,2015
Michigan,5,1919,0,8,67.82322978,9931715,2015
Michigan,6,1883,0,8,67.82322978,9931715,2015
Michigan,7,1923,0,8,67.82322978,9931715,2015
Michigan,8,1845,0,8,67.82322978,9931715,2015
Michigan,9,1985,0,28.6,67.82322978,9931715,2015
Michigan,10,1911,0,28.6,67.82322978,9931715,2015
Michigan,11,1881,0,28.6,67.82322978,9931715,2015
Michigan,12,1850,0,28.6,67.82322978,9931715,2015
Michigan,13,1906,0,43.2,67.82322978,9931715,2015
Michigan,14,1804,0,43.2,67.82322978,9931715,2015
Michigan,15,1886,0,43.2,67.82322978,9931715,2015
Michigan,16,1814,0,43.2,67.82322978,9931715,2015
Michigan,17,1868,0,57.2,67.82322978,9931715,2015
Michigan,18,1842,0,57.2,67.82322978,9931715,2015
Michigan,1,1873,0,22.3,67.95199655,9950571,2016
Michigan,2,1971,0,22.3,67.95199655,9950571,2016
Michigan,3,1888,0,22.3,67.95199655,9950571,2016
Michigan,4,1847,0,22.3,67.95199655,9950571,2016
Michigan,5,1792,0,25.3,67.95199655,9950571,2016
Michigan,6,1866,0,25.3,67.95199655,9950571,2016
Michigan,7,1943,0,25.3,67.95199655,9950571,2016
Michigan,8,1953,0,25.3,67.95199655,9950571,2016
Michigan,9,1948,0,36.1,67.95199655,9950571,2016
Michigan,10,1989,0,36.1,67.95199655,9950571,2016
Michigan,11,1838,0,36.1,67.95199655,9950571,2016
Michigan,12,1838,0,36.1,67.95199655,9950571,2016
Michigan,13,1767,0,40.8,67.95199655,9950571,2016
Michigan,14,1953,0,40.8,67.95199655,9950571,2016
Michigan,15,1863,0,40.8,67.95199655,9950571,2016
Michigan,16,1830,0,40.8,67.95199655,9950571,2016
Michigan,17,1815,0,40.8,67.95199655,9950571,2016
Michigan,18,1823,0,55.4,67.95199655,9950571,2016
Michigan,1,2102,0,25.2,68.10594167,9973114,2017
Michigan,2,2045,0,25.2,68.10594167,9973114,2017
Michigan,3,2013,0,25.2,68.10594167,9973114,2017
Michigan,4,2005,0,25.2,68.10594167,9973114,2017
Michigan,5,1920,0,29.9,68.10594167,9973114,2017
Michigan,6,2067,0,29.9,68.10594167,9973114,2017
Michigan,7,1936,0,29.9,68.10594167,9973114,2017
Michigan,8,1997,0,29.9,68.10594167,9973114,2017
Michigan,9,1957,0,30.7,68.10594167,9973114,2017
Michigan,10,2035,0,30.7,68.10594167,9973114,2017
Michigan,11,1986,0,30.7,68.10594167,9973114,2017
Michigan,12,1950,0,30.7,68.10594167,9973114,2017
Michigan,13,1939,0,47.2,68.10594167,9973114,2017
Michigan,14,2009,0,47.2,68.10594167,9973114,2017
Michigan,15,1963,0,47.2,68.10594167,9973114,2017
Michigan,16,1787,0,47.2,68.10594167,9973114,2017
Michigan,17,1843,0,47.2,68.10594167,9973114,2017
Michigan,18,1770,0,53,68.10594167,9973114,2017
Michigan,1,2245,0,20,68.18077335,9984072,2018
Michigan,2,2137,0,20,68.18077335,9984072,2018
Michigan,3,2182,0,20,68.18077335,9984072,2018
Michigan,4,2108,0,20,68.18077335,9984072,2018
Michigan,5,2037,0,23,68.18077335,9984072,2018
Michigan,6,2091,0,23,68.18077335,9984072,2018
Michigan,7,2106,0,23,68.18077335,9984072,2018
Michigan,8,2007,0,23,68.18077335,9984072,2018
Michigan,9,1964,0,29.6,68.18077335,9984072,2018
Michigan,10,1927,0,29.6,68.18077335,9984072,2018
Michigan,11,1938,0,29.6,68.18077335,9984072,2018
Michigan,12,1943,0,29.6,68.18077335,9984072,2018
Michigan,13,1990,0,29.6,68.18077335,9984072,2018
Michigan,14,1984,0,35.3,68.18077335,9984072,2018
Michigan,15,1939,0,35.3,68.18077335,9984072,2018
Michigan,16,1925,0,35.3,68.18077335,9984072,2018
Michigan,17,1900,0,35.3,68.18077335,9984072,2018
Michigan,18,1857,0,60.3,68.18077335,9984072,2018
Minnesota,1,976,0,13.7,26.58174007,5482032,2015
Minnesota,2,960,0,13.7,26.58174007,5482032,2015
Minnesota,3,885,0,13.7,26.58174007,5482032,2015
Minnesota,4,836,0,13.7,26.58174007,5482032,2015
Minnesota,5,833,0,5.6,26.58174007,5482032,2015
Minnesota,6,890,0,5.6,26.58174007,5482032,2015
Minnesota,7,804,0,5.6,26.58174007,5482032,2015
Minnesota,8,801,0,5.6,26.58174007,5482032,2015
Minnesota,9,900,0,30.7,26.58174007,5482032,2015
Minnesota,10,825,0,30.7,26.58174007,5482032,2015
Minnesota,11,862,0,30.7,26.58174007,5482032,2015
Minnesota,12,847,0,30.7,26.58174007,5482032,2015
Minnesota,13,872,0,44.6,26.58174007,5482032,2015
Minnesota,14,884,0,44.6,26.58174007,5482032,2015
Minnesota,15,864,0,44.6,26.58174007,5482032,2015
Minnesota,16,794,0,44.6,26.58174007,5482032,2015
Minnesota,17,831,0,54.2,26.58174007,5482032,2015
Minnesota,18,833,0,54.2,26.58174007,5482032,2015
Minnesota,1,848,0,12.6,26.77914786,5522744,2016
Minnesota,2,925,0,12.6,26.77914786,5522744,2016
Minnesota,3,862,0,12.6,26.77914786,5522744,2016
Minnesota,4,907,0,12.6,26.77914786,5522744,2016
Minnesota,5,839,0,19.9,26.77914786,5522744,2016
Minnesota,6,834,0,19.9,26.77914786,5522744,2016
Minnesota,7,907,0,19.9,26.77914786,5522744,2016
Minnesota,8,814,0,19.9,26.77914786,5522744,2016
Minnesota,9,862,0,35.7,26.77914786,5522744,2016
Minnesota,10,893,0,35.7,26.77914786,5522744,2016
Minnesota,11,822,0,35.7,26.77914786,5522744,2016
Minnesota,12,814,0,35.7,26.77914786,5522744,2016
Minnesota,13,826,0,42.5,26.77914786,5522744,2016
